id,abusive,offensive_aggregated,target_aggregated,abusive_offensive_not,offense_a1,offense_a2,offense_a3,offense_a4,target_a1,target_a2,target_a3,target_a4
1123486696664981504,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1123482606702596099,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1002605757039366144,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
838976850407919616,NOT,NOT,,NOT,NOT,NOT,NOT,IMPLICIT,NOT,NOT,NOT,NOT
1062006064089047040,EXPLICIT,EXPLICIT,INDIVIDUAL,ABUSIVE,,,,,,,,
1267020821719113729,NOT,EXPLICIT,INDIVIDUAL,OFFENSIVE,EXPLICIT,EXPLICIT,EXPLICIT,EXPLICIT,INDIVIDUAL,INDIVIDUAL,INDIVIDUAL,INDIVIDUAL
664683432526503936,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1123484733189521409,NOT,EXPLICIT,OTHER,OFFENSIVE,NOT,NOT,EXPLICIT,EXPLICIT,NOT,NOT,OTHER,OTHER
668390220686041089,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1267198915465621506,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266233461804843008,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1074439042341748736,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
665469282302763008,IMPLICIT,IMPLICIT,GROUP,ABUSIVE,,,,,,,,
1123483723398287363,NOT,NOT,,NOT,NOT,NOT,IMPLICIT,NOT,NOT,NOT,OTHER,NOT
1267485678230802433,IMPLICIT,IMPLICIT,INDIVIDUAL,ABUSIVE,,,,,,,,
1123490166356811776,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266741082349613056,EXPLICIT,EXPLICIT,INDIVIDUAL,ABUSIVE,,,,,,,,
1002606524634714114,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266504634648182785,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266303669357572096,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266498776509931525,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266403568933838850,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266149653269094401,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266210035459411968,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
666733203185627136,IMPLICIT,IMPLICIT,GROUP,ABUSIVE,,,,,,,,
1267573367412084738,EXPLICIT,EXPLICIT,INDIVIDUAL,ABUSIVE,,,,,,,,
1123487862270328832,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266784662900310016,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266436670049718276,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1123488667283218432,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266182587724201984,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266589685050155008,EXPLICIT,EXPLICIT,GROUP,ABUSIVE,,,,,,,,
1062005182882611201,EXPLICIT,EXPLICIT,GROUP,ABUSIVE,,,,,,,,
1123483258010984448,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1002600547122384901,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1002610177529524224,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
664704692052692992,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266134710587138048,NOT,IMPLICIT,GROUP,OFFENSIVE,NOT,IMPLICIT,NOT,EXPLICIT,NOT,GROUP,NOT,GROUP
1123485694054293505,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1267703704217628674,NOT,NOT,,NOT,NOT,NOT,NOT,IMPLICIT,NOT,NOT,NOT,INDIVIDUAL
664700395596328960,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1002601850909220865,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266132518874550272,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266176951737188352,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266142952541294599,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266477393570664453,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
841186374661357568,IMPLICIT,IMPLICIT,GROUP,ABUSIVE,,,,,,,,
1266229786759892992,EXPLICIT,EXPLICIT,GROUP,ABUSIVE,,,,,,,,
1266286879990673408,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266237620067069952,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266349814012354563,NOT,EXPLICIT,GROUP,OFFENSIVE,EXPLICIT,NOT,IMPLICIT,NOT,GROUP,NOT,NOT,NOT
1266156868080209921,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1002554963808145409,NOT,NOT,,NOT,NOT,NOT,NOT,IMPLICIT,NOT,NOT,NOT,GROUP
1266403284471951361,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1123494614969856000,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1123491610283642881,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
838973195516588032,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1002599626690658304,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266417099724992512,NOT,IMPLICIT,GROUP,OFFENSIVE,NOT,NOT,IMPLICIT,IMPLICIT,NOT,NOT,GROUP,GROUP
1266678325814136834,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266138356544610304,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1267730380293095426,NOT,EXPLICIT,INDIVIDUAL,OFFENSIVE,EXPLICIT,EXPLICIT,EXPLICIT,EXPLICIT,INDIVIDUAL,INDIVIDUAL,INDIVIDUAL,INDIVIDUAL
1002561627340800000,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266759718514679809,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266410984350142465,NOT,EXPLICIT,INDIVIDUAL,OFFENSIVE,EXPLICIT,EXPLICIT,EXPLICIT,EXPLICIT,INDIVIDUAL,INDIVIDUAL,NOT,NOT
1266686001130409984,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266830177058856968,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1002596895192178688,NOT,NOT,,NOT,NOT,NOT,NOT,IMPLICIT,NOT,NOT,NOT,INDIVIDUAL
1266487356997189633,NOT,NOT,,NOT,IMPLICIT,NOT,NOT,NOT,GROUP,NOT,NOT,NOT
1266210748792897536,IMPLICIT,IMPLICIT,INDIVIDUAL,ABUSIVE,,,,,,,,
1266140206908006400,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266708718856568832,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266305593943437312,IMPLICIT,IMPLICIT,GROUP,ABUSIVE,,,,,,,,
1266292722521894914,EXPLICIT,EXPLICIT,INDIVIDUAL,ABUSIVE,,,,,,,,
1267443901050257409,NOT,IMPLICIT,OTHER,OFFENSIVE,IMPLICIT,NOT,IMPLICIT,IMPLICIT,OTHER,NOT,OTHER,OTHER
664629882677288960,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266230637033381888,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
668209265329487872,IMPLICIT,IMPLICIT,GROUP,ABUSIVE,,,,,,,,
1266320604820578305,NOT,IMPLICIT,NOT,OFFENSIVE,NOT,IMPLICIT,EXPLICIT,IMPLICIT,NOT,INDIVIDUAL,NOT,NOT
1266358216784441345,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1123495269000261632,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266321738717151234,IMPLICIT,IMPLICIT,OTHER,ABUSIVE,,,,,,,,
1266134937389981696,NOT,IMPLICIT,GROUP,OFFENSIVE,NOT,IMPLICIT,NOT,IMPLICIT,NOT,GROUP,NOT,GROUP
664703354228994048,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
664714654741078016,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1002596046571175944,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1123496774600142849,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266379176967208967,NOT,EXPLICIT,OTHER,OFFENSIVE,EXPLICIT,IMPLICIT,EXPLICIT,IMPLICIT,OTHER,GROUP,OTHER,GROUP
1002605249696337921,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266171283953324032,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
664715731142057984,NOT,NOT,,NOT,NOT,NOT,NOT,IMPLICIT,NOT,NOT,NOT,INDIVIDUAL
840838611817910272,IMPLICIT,IMPLICIT,OTHER,ABUSIVE,,,,,,,,
1266795438310645762,EXPLICIT,EXPLICIT,INDIVIDUAL,ABUSIVE,,,,,,,,
1267458963647365120,EXPLICIT,EXPLICIT,INDIVIDUAL,ABUSIVE,,,,,,,,
1002597570869366784,EXPLICIT,EXPLICIT,INDIVIDUAL,ABUSIVE,EXPLICIT,IMPLICIT,EXPLICIT,EXPLICIT,INDIVIDUAL,INDIVIDUAL,NOT,INDIVIDUAL
1002555549081165825,NOT,IMPLICIT,OTHER,OFFENSIVE,NOT,NOT,IMPLICIT,IMPLICIT,NOT,NOT,OTHER,OTHER
1266135334498250752,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1002564088243937281,NOT,NOT,,NOT,EXPLICIT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266311758936969217,IMPLICIT,IMPLICIT,INDIVIDUAL,ABUSIVE,,,,,,,,
838985496520978432,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1002610021417586689,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1123494032955641856,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
665516455232958465,IMPLICIT,IMPLICIT,GROUP,ABUSIVE,,,,,,,,
1266302717066006534,IMPLICIT,IMPLICIT,INDIVIDUAL,ABUSIVE,,,,,,,,
1266241308470833152,NOT,NOT,,NOT,IMPLICIT,NOT,NOT,NOT,OTHER,NOT,NOT,NOT
1266332675876499456,NOT,IMPLICIT,OTHER,OFFENSIVE,NOT,NOT,IMPLICIT,IMPLICIT,NOT,NOT,OTHER,OTHER
1266144637921775616,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266397383224709120,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
839001464668372992,NOT,NOT,,NOT,NOT,NOT,NOT,IMPLICIT,NOT,NOT,NOT,OTHER
1266782463705186304,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1123488321601245185,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266382910761951232,EXPLICIT,EXPLICIT,GROUP,ABUSIVE,,,,,,,,
1002602522752770048,NOT,NOT,,NOT,NOT,NOT,IMPLICIT,NOT,NOT,NOT,OTHER,NOT
1123489603032354817,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1002610414398640128,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1062243311900069888,NOT,EXPLICIT,NOT,OFFENSIVE,EXPLICIT,EXPLICIT,NOT,EXPLICIT,INDIVIDUAL,NOT,NOT,NOT
1267033729928699904,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
838915797032529920,NOT,NOT,,NOT,NOT,NOT,NOT,IMPLICIT,NOT,NOT,NOT,INDIVIDUAL
1266978915010125824,EXPLICIT,EXPLICIT,GROUP,ABUSIVE,,,,,,,,
1076530322727206913,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266128682789339136,NOT,IMPLICIT,OTHER,OFFENSIVE,NOT,NOT,IMPLICIT,IMPLICIT,NOT,NOT,OTHER,GROUP
1266173498734587904,NOT,EXPLICIT,NOT,OFFENSIVE,EXPLICIT,EXPLICIT,EXPLICIT,EXPLICIT,OTHER,NOT,NOT,NOT
1266823526218170368,NOT,EXPLICIT,GROUP,OFFENSIVE,NOT,NOT,IMPLICIT,IMPLICIT,NOT,NOT,GROUP,GROUP
1266139697023246336,EXPLICIT,EXPLICIT,GROUP,ABUSIVE,,,,,,,,
1002606108693991424,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1002603673682399232,NOT,NOT,,NOT,IMPLICIT,NOT,NOT,NOT,GROUP,NOT,NOT,NOT
1123496094707720194,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266344204982202374,NOT,IMPLICIT,INDIVIDUAL,OFFENSIVE,NOT,NOT,IMPLICIT,IMPLICIT,NOT,NOT,INDIVIDUAL,INDIVIDUAL
1002602352044539905,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
666677094643048448,IMPLICIT,IMPLICIT,GROUP,ABUSIVE,,,,,,,,
1123492957447962624,NOT,NOT,,NOT,NOT,EXPLICIT,NOT,NOT,NOT,INDIVIDUAL,NOT,NOT
1266313352944418816,IMPLICIT,IMPLICIT,GROUP,ABUSIVE,,,,,,,,
1123482187955879936,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1268151006380068865,IMPLICIT,IMPLICIT,INDIVIDUAL,ABUSIVE,,,,,,,,
1266303122604822528,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266138165821267968,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266312802978979840,NOT,EXPLICIT,GROUP,OFFENSIVE,EXPLICIT,NOT,EXPLICIT,NOT,NOT,NOT,NOT,NOT
1267547682110951424,NOT,IMPLICIT,OTHER,OFFENSIVE,IMPLICIT,IMPLICIT,IMPLICIT,IMPLICIT,OTHER,OTHER,OTHER,OTHER
1123489392876826625,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1267065157722636288,EXPLICIT,EXPLICIT,GROUP,ABUSIVE,,,,,,,,
1266246308416811008,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1002551162229460992,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1075103170219659264,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266828482786611202,EXPLICIT,EXPLICIT,INDIVIDUAL,ABUSIVE,,,,,,,,
1266278586593378304,IMPLICIT,IMPLICIT,OTHER,ABUSIVE,,,,,,,,
1267070866040459266,EXPLICIT,EXPLICIT,OTHER,ABUSIVE,,,,,,,,
1002557711681286145,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1002595709026217989,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266231848373370880,NOT,NOT,,NOT,NOT,NOT,NOT,IMPLICIT,NOT,NOT,NOT,NOT
1266232456358711296,NOT,IMPLICIT,OTHER,OFFENSIVE,NOT,NOT,IMPLICIT,EXPLICIT,NOT,NOT,OTHER,GROUP
667110328807858178,IMPLICIT,IMPLICIT,GROUP,ABUSIVE,,,,,,,,
1266143721575284738,NOT,IMPLICIT,OTHER,OFFENSIVE,IMPLICIT,NOT,NOT,IMPLICIT,OTHER,NOT,NOT,OTHER
1266141350413717504,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1123482978926190592,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266129326237519872,NOT,EXPLICIT,INDIVIDUAL,OFFENSIVE,EXPLICIT,EXPLICIT,EXPLICIT,EXPLICIT,INDIVIDUAL,INDIVIDUAL,INDIVIDUAL,NOT
1266140373035991040,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266246242473922560,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1267373039848755200,NOT,IMPLICIT,INDIVIDUAL,OFFENSIVE,IMPLICIT,NOT,NOT,EXPLICIT,GROUP,NOT,NOT,GROUP
1266901557934784517,NOT,EXPLICIT,GROUP,OFFENSIVE,EXPLICIT,NOT,EXPLICIT,NOT,GROUP,NOT,GROUP,NOT
1266422144050909187,EXPLICIT,EXPLICIT,INDIVIDUAL,ABUSIVE,,,,,,,,
1123483931347701760,NOT,NOT,,NOT,NOT,NOT,NOT,IMPLICIT,NOT,NOT,NOT,INDIVIDUAL
1266328683406655488,EXPLICIT,EXPLICIT,OTHER,ABUSIVE,EXPLICIT,IMPLICIT,EXPLICIT,NOT,OTHER,OTHER,OTHER,NOT
1002600464066674695,NOT,EXPLICIT,OTHER,OFFENSIVE,NOT,NOT,IMPLICIT,EXPLICIT,NOT,NOT,OTHER,OTHER
1075514819091030021,IMPLICIT,IMPLICIT,INDIVIDUAL,ABUSIVE,,,,,,,,
1266143481195610112,EXPLICIT,EXPLICIT,INDIVIDUAL,ABUSIVE,,,,,,,,
1266308582863253504,NOT,EXPLICIT,INDIVIDUAL,OFFENSIVE,NOT,NOT,IMPLICIT,IMPLICIT,NOT,NOT,OTHER,GROUP
1267772758034911232,NOT,IMPLICIT,INDIVIDUAL,OFFENSIVE,IMPLICIT,NOT,NOT,IMPLICIT,INDIVIDUAL,NOT,NOT,NOT
1123483659917570048,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
664697538872745984,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1267527125164273664,NOT,IMPLICIT,INDIVIDUAL,OFFENSIVE,IMPLICIT,IMPLICIT,IMPLICIT,IMPLICIT,INDIVIDUAL,INDIVIDUAL,INDIVIDUAL,INDIVIDUAL
1064269003605098496,NOT,NOT,,NOT,NOT,NOT,NOT,IMPLICIT,NOT,NOT,NOT,OTHER
1123482328444043267,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1123482323738140673,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266428976463073280,IMPLICIT,IMPLICIT,GROUP,ABUSIVE,,,,,,,,
839850743662264320,NOT,NOT,,NOT,EXPLICIT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
665911430546354176,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1123487796050763776,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1123493408167866368,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1002609968959410177,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266213346979741696,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1123482182880722945,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266265215378706433,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266152867888599040,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
664708406289240064,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
838992360625295360,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266241412070141952,NOT,NOT,,NOT,NOT,NOT,NOT,IMPLICIT,NOT,NOT,NOT,INDIVIDUAL
666736272069804032,NOT,IMPLICIT,OTHER,OFFENSIVE,NOT,IMPLICIT,IMPLICIT,IMPLICIT,NOT,GROUP,OTHER,OTHER
1266237045787078656,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1267729321604628483,NOT,EXPLICIT,INDIVIDUAL,OFFENSIVE,EXPLICIT,EXPLICIT,EXPLICIT,EXPLICIT,INDIVIDUAL,INDIVIDUAL,INDIVIDUAL,INDIVIDUAL
1002601104696381440,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
664685387202306048,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1002597849417355265,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266149488504299520,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1123484712645857280,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
841010900777734144,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266184955266285568,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266707161046028293,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266338672573657089,EXPLICIT,EXPLICIT,INDIVIDUAL,ABUSIVE,,,,,,,,
1123495732114350080,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1267032271267209216,EXPLICIT,EXPLICIT,INDIVIDUAL,ABUSIVE,,,,,,,,
1002557587144040448,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1123482195782438913,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266231933874339840,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266148516226883584,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1002605637606559744,NOT,NOT,,NOT,NOT,NOT,IMPLICIT,NOT,NOT,NOT,NOT,NOT
1002604844304171008,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1123486466385092616,NOT,NOT,,NOT,NOT,NOT,NOT,IMPLICIT,NOT,NOT,NOT,INDIVIDUAL
1266218192021729280,NOT,EXPLICIT,OTHER,OFFENSIVE,NOT,NOT,EXPLICIT,IMPLICIT,NOT,NOT,OTHER,OTHER
1266194918768349184,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1267810647607111683,NOT,EXPLICIT,OTHER,OFFENSIVE,NOT,NOT,EXPLICIT,EXPLICIT,NOT,NOT,INDIVIDUAL,INDIVIDUAL
1123482425189982209,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266173173797654528,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1267145492028362753,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266319463483346947,NOT,NOT,,NOT,EXPLICIT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1002610495290044416,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266127996211126272,NOT,NOT,,NOT,NOT,NOT,NOT,EXPLICIT,NOT,NOT,NOT,NOT
1266783235771641856,IMPLICIT,IMPLICIT,GROUP,ABUSIVE,,,,,,,,
1266728258839683074,EXPLICIT,EXPLICIT,INDIVIDUAL,ABUSIVE,,,,,,,,
1123488123671994368,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
666975400657092608,EXPLICIT,EXPLICIT,INDIVIDUAL,ABUSIVE,,,,,,,,
664580569381122048,EXPLICIT,EXPLICIT,INDIVIDUAL,ABUSIVE,,,,,,,,
1266152523397648384,NOT,EXPLICIT,NOT,OFFENSIVE,EXPLICIT,NOT,EXPLICIT,NOT,NOT,NOT,NOT,NOT
664674170173825024,NOT,EXPLICIT,NOT,OFFENSIVE,EXPLICIT,EXPLICIT,NOT,EXPLICIT,NOT,NOT,NOT,NOT
840141248761483266,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1123492462172020736,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
839965748512559107,IMPLICIT,IMPLICIT,INDIVIDUAL,ABUSIVE,,,,,,,,
841009625264771080,EXPLICIT,EXPLICIT,INDIVIDUAL,ABUSIVE,,,,,,,,
1002603494703030274,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
838888756107218944,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
842075838162055177,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266498030066438145,NOT,NOT,,NOT,NOT,NOT,NOT,EXPLICIT,NOT,NOT,NOT,NOT
1266682509850542080,IMPLICIT,IMPLICIT,GROUP,ABUSIVE,,,,,,,,
1266349544322805761,IMPLICIT,IMPLICIT,GROUP,ABUSIVE,,,,,,,,
1266299333369925634,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266228458234863616,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266153193479778305,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1266371913632239616,NOT,NOT,,NOT,NOT,NOT,IMPLICIT,NOT,NOT,NOT,NOT,NOT
1123482347511398400,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1267347738452164608,IMPLICIT,IMPLICIT,GROUP,ABUSIVE,,,,,,,,
1266918237230563329,IMPLICIT,IMPLICIT,INDIVIDUAL,ABUSIVE,,,,,,,,
664640527959252992,NOT,NOT,,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT,NOT
1123497177718906881,NOT,EXPLICIT,GROUP,OFFENSIVE,EXPLICIT,EXPLICIT,EXPLICIT,IMPLICIT,GROUP,GROUP,GROUP,GROUP
