id	text	user	offensive	abusive	target	source	user.description
1123483252076032000	Morgenmiddag buitjes, daarna dagelijks grote kans op nieuwe buitjes https://t.co/P10i3MyfCt	BoerEnWeer	NOT	NOT		201905_full	De grillen van het weer bepalen elke dag het leven van de boer
1266359193667280898	Hoef je niet lang over na te denken hoor ik weet precies waarom ANP	RobertVall3	NOT	NOT		author	Rechtsdragend #NEXIT #OngehoordNederland Waanzin Kabinet doodmoe van de Corona en alles wat links is ! Stem al zo lang ik stemmen mag PVV PRO TRUMP!
848279259055624193	Wat fijn dat hij je dit liet weten... @shossontwits #steunvoordetoekomst https://t.co/ISVeAoXc5R	FloorKik	NOT	NOT		201704_full	
1168072002139148288	Unagi of Salmon Skin Roll? Kies zelf tijdens het #Sushi &amp; #Asian Street Food #Festival JOY in het @Griftpark2013 van 6 t/m 8 september. Met kookworkshops, foodtrucks, #muziek, games en karaoke https://t.co/Msjo2Kosf6 @FoodFestivalJOY #Utrecht #Kinderprogramma Toegang is #gratis https://t.co/Bl0W34Wg10	UtrechtUit	NOT	NOT		201909_full	Liefhebber en inwoner van Utrecht. Ik tweet hier over uitjes, festivals, gebeurtenissen en andere gezellige bezigheden in deze leuke stad!
1168079273422401536	"Schepen op de Merwede bij #Dordrecht, 1870 
In de #tentoonstelling ‘Jongkind onderweg’, #Museum #Vlaardingen
@museumVL #art #kunst https://t.co/CEZA9NGeEg"	BoerLeen	NOT	NOT		201909_full	Boeken, Cabaret, Cartoons, Film, Fotografie, Geschiedenis, Kunst, Literatuur, Musea, Muziek, Natuur, Theater, Toneel, Wandelen
1266799567422525440	@TheRebelThePoet IQ van een pepernoot 🤦🏻‍♂️ https://t.co/BPnzhJxYJw	RhwJansen	OFFENSIVE	IMPLICIT	INDIVIDUAL	author	
1002598224673296388	@SonSitios @samysauer SCHITTEREND MENSEN GEWELDIG.☀️😎🌹	CorLamers5	NOT	NOT		201806_full	.
1266446481613041666	@demorgen Ben ik nu de enige die vind dat dit proces al lang publiekelijk gevoerd is en de straf al lang uitgedeeld? Wat kan je die man nu nog als straf geven dat hij niet nu al 2 jaar meemaakt?	MartineGoossen4	NOT	NOT		author	Klimaat-en geloofsrealist, pro vrije meningsuiting en een moderne, welvarende westerse samenleving waar men vrij kan zijn van religieuze waanzin.
1123489639766081536	6 handige sites om je volgende #vakantie te plannen en je #bestemming te kiezen. https://t.co/tcH9E1S401 #reizen	ava157	NOT	NOT		201905_full	Master in communication and ex travel rep. Digital expert who loves to travel. Visit my blog on https://lookingaround.be
1002596779622322177	#NeoRauch in #Fundatie #Zwolle laatste weekend. Het waren geweldige maanden met fascinerende schilderijen.... zal ze missen @MuseumFundatie https://t.co/qLg0a1zNcE	RalphKeuning	NOT	NOT		201806_full	Directeur Museum de Fundatie, @museumfundatie bestuurder Hannema - de Stuers Fundatie. Avatar: @RivaKeuning @Cibap
1267728250505175051	@thierrybaudet Halsema is hypocriet en heeft schijt aan alles buiten haar eigen linkse agenda. Halsema heeft schijt aan de 1 1/2 meter corona maatregelen, aan alle ondernemers, aan de zorg en aan de ouderen. Dit valt niet uit te leggen, Halsema zaait tweespalt in de samenleving, zo dom.	MackAttackXRP	OFFENSIVE	IMPLICIT	INDIVIDUAL	author	
1168078940516364288	@SanderBenIk De 5%-korting is inderdaad niet geldig op fotomateriaal. De korting kan enkel worden verwerkt voor het doen van de betaling en kan achteraf helaas niet worden verwerkt. Via https://t.co/9FYZUCYjBK vind je meer informatie terug. 😃 ^Yvo	Efteling	NOT	NOT		201909_full	👉 I.v.m. het weer kan het voorkomen dat enkele (buiten)attracties (tijdelijk) gesloten zijn. Check voor je bezoek: http://bit.ly/2RNBKk3. ☎️: +31 416 537 777
1168072369312804864	@HenriBontenbal @Mirjam152 Is Twitter ook niet vooral een klankbuis voor de kleine man die graag invloed wil hebben?	JAvanLeerdam	NOT	NOT		201909_full	Ik volg de woningmarkt, de tuinbouwsector, economisch/politiek nieuws, verder heb ik soms een mening of een overdenking, melancholisch.
848289263628279809	@geertwilderspvv Keihard geluid AKA nog meer nutteloos gekakel van de #PVV en boze PVV twitter-feministen. Kan niet wachten!	dyrudesandst0rm	NOT	NOT		201704_full	man man man wat een zootje allemaal.
848281590300102656	Zwarte babe fingered terwijl het geven van bj te geluksvogel https://t.co/uC4hxUcCYA	rdyfjirxnhxysk2	NOT	NOT		201704_full	
848291192320253952	Naakt mannen Austin stond op en liet Justin de kans krijgen om dat fellate https://t.co/3IWEL5dhqt	xbvttebsiq2	NOT	NOT		201704_full	
1123493976261234688	Leuk dat @LuisSuarez9 ook aanwezig was bij Tottenham vs. Ajax... #TOTAJA https://t.co/QqyVTAcbX8	Redrooster77	NOT	NOT		201905_full	Haarlem, glazenwasser, gewoon slap gelul... Meestal tv-dingen...
1123482386526822400	@BiebLekIJssel Leuk om te doen	WickeyBrink	NOT	NOT		201905_full	
1168075175964946432	Er wordt vaak gepraat over identiteit als een statisch iets. Een container waar je dingen insteekt. Maar op zich is dat niet interessant.	FriemelKubus	NOT	NOT		201909_full	R&D Ingenieur. Nieuwsgierig maar tegendraads.
664605074514173952	@Tanjameijertjuh @PolicorKrant laat ze kapit vallen	sigrid51775276	OFFENSIVE	EXPLICIT	OTHER	2015-11-12_2015-11-22_parisattacks.out	
1266315630543884293	@Chippie07455336 @thierrybaudet @YouTube Vaak kan je met een paar woorden veel meer zeggen dan dat linkse gekwijk!!	PeterBrekelmans	OFFENSIVE	EXPLICIT	INDIVIDUAL	author	
1123486739186761740	Inspecteur mag bewijsstukken kosten verbouwing jaren na dato nog opvragen https://t.co/jbTXLNJb4M https://t.co/60yoteuu29	SteensvdBerg	NOT	NOT		201905_full	#fiscalist #belasting #financiëleplanning #erfbelasting #accountancy
1123482252728516608	"DE FINALE LONKT VOOR ALLE MOSLIMVROUWEN OP DE DAG VAN DE ARBEID
De hel is het verschrikkelijke eeuwig brandende vuur speciaal bedacht voor moslimvrouwen door het sadisten-duo Mohammed en Allah. (Hadith van de alom door moslims gerespecteerde al-Bukhari). https://t.co/BaYf2ALeGW"	vdmortelsenior	NOT	NOT		201905_full	geloofswaanzinoloog, scepticus, humorist, logicus, probleemoplosser.
848095385981669376	#nieuwstwitter In de wandelgangen: Chelsea wil stunten met sterren van Arsenal en Everton https://t.co/AWGx6f8k9J #voetbal	Amsterdam_BN	NOT	NOT		201704_full	Het lokale nieuws voor bij de borrel!
1168073529625067521	@BertLenders toch nogmaals wijzen op het feit dat uw mobiel toestel op flight modus dient te staan. Dit wil zeggen geen gebruik maken van een mobiel netwerk, eender welk netwerk. vriendelijke groeten	TUIflyBelgium	NOT	NOT		201909_full	Official TUI fly Belgium Twitter account #TUIfly #TUIflywithus
1168081267591733248	@PouwAlicia komt door school	rieleetabol	NOT	NOT		201909_full	rupauls fucking dragrace is life Satans Grandgrandgrandgrandgrandchild but still on the side of the angels. shook.
1002551945310203904	@VTMNIEUWS Dat heb je met veel teveel regeringen die allemaal hun zakken willen vullen	willy05762029	NOT	NOT		201806_full	
1002610416260997120	@KPNwebcare #campagne #foutje Ik krijg op 01.06.2018 om 17:00 een mail met een aanbieding die geldig is tot en met mei? https://t.co/4NjpizEPF3	Marc0473	NOT	NOT		201806_full	
1123496791813566464	KickStart Europe 2020 voegt ‘edge’ toe als een van de hoofdthema’s https://t.co/rGFXcAjhz6	rhoeffnagel	NOT	NOT		201905_full	
1266149775717666818	Ik begrijp hieruit dat anderen zijn revolutie moeten beginnen?	Veldhorst__W	NOT	NOT		author	
1168073040737054720	#Sneek Wit Zwart heeft een kwartier nodig https://t.co/iWri74xtWJ	SWFryslanNL	NOT	NOT		201909_full	Plaats hier zelf een advertentie: SMS Tweet SWFryslanNL bericht naar 3010 (110ct)
1002599722530557952	jeetje, wat een kut buschauffeur, komt te laat, rijdt sloom, wat moet ik hiermee	FrosunMT	NOT	NOT		201806_full	17 | DDGS MT Staff, burgemeester The City
1168075187482501120	"@adriduivesteijn ""Onlangs bleek uit onderzoek van deze krant dat Mitros veel minder sociale huurwoningen bouwt dan het aan de gemeente had beloofd. Dat terwijl de corporatie de afgelopen jaren flink onder vuur lag nadat ze elders in de stad honderden sociale huurwoningen verkocht."""	infinitesimaal	NOT	NOT		201909_full	raadsadviseur / plv. griffier en secretaris Clienten Beraad Almere (oud PvdA-raadslid; oud voorzitter rekenkamer; oud fractievoorzitter etc.)
1002608499770249216	@modernezooi @sjonnie100 Mis ik nou iets? Het plezier bijvoorbeeld. Ik dacht met pensioen te kunnen maar moet tot de dood werken voor die vloedgolf aan uitvreters.	Mijgje	NOT	NOT		201806_full	
1065126116053143552	Wat zijn we toch gehecht aan onze eigen tradities. #BlackFriday	Jennekepenneke	NOT	NOT		2018-11-12_2018-11-22_zwartepiet.out	
1168082685409017856	@margriet49 @cryptoerwinnl @lewinskylou2 Wellicht wanneer de meer rationele gedachtegangen onder woorden gebracht worden er bij velen wat lampjes gaan branden?	Linda_Neutraal	NOT	NOT		201909_full	"Filosoof, criticus, levensgenieter, klusser, eenling

Ook aan tolerantie zit een grens."
848292334387306496	"""Dubbeltje op z'n kant"" 😊 @ Culemborg https://t.co/tRXHLC8FtP"	albertplomp	NOT	NOT		201704_full	Bofkont! @albertplompict, fotograaf, creativiteit, vrijheid, verbinding, liefde, spiritualiteit, filosofie, hardlopen, dansen, zingen, schilderen
1002603441401876480	Op weg naar huis na opnieuw een bewogen week #liegeattack De moed en samenhorigheid van de Luikse collega’s in deze moeilijke omstandigheden is een voorbeeld voor ons allemaal om verder te werken in de strijd tegen terrorisme!  #unitedwestand	AStakenborg	NOT	NOT		201806_full	Adviseur cel politie Kabinet BiZa/ Voorzitster afd VBR @CPL_Belgium/ docent @PLOTLimburg/
1123488054331813889	De nieuwe single van MAUGER gaat recht naar het hart https://t.co/cEYxWd0gH0	Luminousdash	NOT	NOT		201905_full	Indie Label, Music & Events
1002603314050142210	"Op dinsdag 5 juni presenteert Danielle Verzijl haar bedrijf Danielle Pascal over haar aanpak van maatschappelijke en persoonlijke problemen tot taboes.
Ben jij nieuwsgierig en wil je haar ontmoeten tijdens ons businessontbijt?
Aanmelden kan via leden of https://t.co/poNhcKMxQ1. https://t.co/k7dBz3GAcz"	bni_degouwe	NOT	NOT		201806_full	BNI de Gouwe: professionele en commerciële netwerkorganisatie voor ondernemers uit het Groene Hart. Iedere dinsdagmorgen in het Best Western Hotel #Gouda
1123487261507637248	Dringende oproep: wie heeft er in de kennissenkring iemand die in een muziekkorps speelt? Inmiddels hebben we ruim negen negatieve antwoorden en pas één positief antwoord. Dat wordt dan een defilé op 24 mei zonder korpsen er tussenin. Help ons!!!!!	A4dHouten	NOT	NOT		201905_full	
1266978915010125824	Wat idioot zit zeker weer een zwarte achter	Bella45078480	OFFENSIVE	EXPLICIT	GROUP	author	een dag niet gelachen een dag niet geleefd
667831399978696704	Politie moet ook kijken naar moslims in hun gelederen Die lieten alles toe in Den haag en Rotterdam ! #jihadisme #radicalisme #pauw	BroervanJezus	OFFENSIVE	IMPLICIT	GROUP	2015-11-12_2015-11-22_parisattacks.out	
1002608217782935555	#KaneyeWest...is er geen spuitbus tegen zo’n universeel  “genie”.	tondekok3	NOT	NOT		201806_full	marinier, commando, studie slavistiek, Tweede Kamer (1983-1994), studie filosofie, proefschrift, docent godsdienstfilosofie, leider Spinoza-leesgroep.
848085608811470848	#nieuws Vader Syriëgangster Laura Hansen betaalde voor bevrijding https://t.co/1hVWHy7vF5 #nieuwstwitter	waalwijk_nt	NOT	NOT		201704_full	Volg al het nieuws uit Waalwijk via NieuwsTwitter.nl
848287193927778304	Ruim 150 doden bij aardverschuiving in zuiden Colombia: Ruim 150 mensen zijn om het leven… https://t.co/0jKxlKBYpd #nieuws #Nederland https://t.co/ajEswkZY6Y	rjrietveldt	NOT	NOT		201704_full	Confectie medewerker bij Cubord Signmakers.
1123492581139210242	@CeliaLedoux @groen En op de achtergrond speelt het kleinste viooltje ter wereld.	UB_3000	NOT	NOT		201905_full	
1168072027229609984	@zombiseksueel 😂😂😂 Dat is altijd mijn counter	PerongeIuk	NOT	NOT		201909_full	Your favourite cheerleader | Head of Marketing  | 💖 @CaptainHanyuu (she also made my header) | He/Him, They/Them OK!  | I make affordable gaming PC's! 👇
1002554188671303682	Italië heeft (eindelijk) nieuwe regering https://t.co/gk2EJWPA0Q https://t.co/wluIdoZYbQ	vlaanderennws	NOT	NOT		201806_full	Wij verzamelen en verspreiden het nieuws uit Vlaanderen.
1266598528178098178	@imrane95251373 @JoostNiemoller @Percolator_HNJ Het is toch vreemd he als je dit bekijkt in Zuid-Afrika https://t.co/8F4DCqDTQm	Berten96412265	NOT	NOT		author	
1123496039565205504	@MLMeulenbroek Mag ook (het gebbetje is meer dat ik de enige vrouw op de lijst ben).	globalistaa	NOT	NOT		201905_full	Doet de tekstredactie van LINDA. Schrijft. Heeft een Franse Buldog die op het Journaal was. Wanderlustig. Grotendeels waar bevonden door NRC. #opfleurtwitter
1168080771602636800	Het onderwijs systeem in dit land is belachelijk. #vmbo #onderwijs #arieslob #onzin	EnPeiler	NOT	NOT		201909_full	Algemeen neutraal politiek nieuws en peilingen.
1168082902233563136	Dát is de kracht van social media: vrouw zit veertien uur per dag op telefoon https://t.co/YMy40Qy1k2	WifiMeisje	NOT	NOT		201909_full	we hebben zelfs wifi 🤳👩📶
848292554059722753	@ajboekestijn Afrikaantjes kan ook moet je wel water geven anders doe je aan discriminatie #flauwegrap	Farida1109	NOT	NOT		201704_full	vrouw met migratie achtergrond
666765967003885568	@MollyMcBeal1 @OpiniezMagazine Geef iedere echte belg het recht op wapens zodat we alle islamieten naar allah kunnen schieten	PerkusJohn	OFFENSIVE	EXPLICIT	GROUP	2015-11-12_2015-11-22_parisattacks.out	
666324843051286528	@MStellinga @kuitenbrouwer @nrc word er zo moe van jullie MSM. Wie dit vorige maand nog beweerde, werd weggezet als complotdenker.	CDHVDS	OFFENSIVE	IMPLICIT	GROUP	2015-11-12_2015-11-22_parisattacks.out	
1123489652986515457	"Nieuwe bestuurder bij NN CDC Fonds en ING CDC Fonds 

Lees verder via: https://t.co/mLgLcu0py6 https://t.co/tfobB69sIb"	exelerating	NOT	NOT		201905_full	Met Exelerating kunnen beslissers van financiële instellingen zelfstandig, interactief, online en real-time eigen analyses uitvoeren.
1123483451263475712	Freelance opdracht: Loonadministrateur voor Loonaangifte (Exact Online) budget E50-65 per uur, zie https://t.co/6aq92TBTzF	FreelanceOpdr	NOT	NOT		201905_full	Bekijk hier het recente aanbod zzp-opdrachten voor tekstschrijvers, designers, programmeurs, fotografen, boekhouders en veel meer! http://goo.gl/qKTmnB
841366298508562432	@atietwiet U zegt het! Ik ben zowel noch deskundige noch burger die er zich in verdiept heeft. Ik ga in deze op uw constatering af.	surdiefinnis	NOT	NOT		author	
1168078598168809473	@Ilse_Degreef @YildirimFevzi @demorgen Kennis staat ook niet los van ideologieën. De kennis die wij doorgeven is niet steeds objectief. Even gevaarlijk te denken dat dat zo is en als heiligmakend door te geven aan jongeren of te gebruiken binnen het huidige monopolie van onderwijs als het selectiemechanisme.	CarlFoulon	NOT	NOT		201909_full	Tweet in eigen naam
1266143507217031168	"@tonfvandijk @KajsaOllongren Gebrekkige antenne geloof ik niet. Eerder een enorme zelfbewustheid. ""Ik kan dit doen en ik doe het ook. Ik deug dus ik doe. Wie maakt me wat"". En dat klopt. Degenen die er tegenin gaan zijn per definitie minderwaardige immorele blanke racisten die niet deugen."	iteejer	OFFENSIVE	EXPLICIT	GROUP	2020-05-29_2020-06-08_blacklivesmatter.out	Admin FOK! 20 jaar, ik niet | IT-manager | Freedom of speech | Bach, gepingel en Metal |
1168080483487494145	"@SanderDekker 'Het zou goed zijn als we het in Europa eens zouden kunnen worden dat landen zoals Polen alleen nog financiële steun krijgen als ze zich houden aan de fundamentele principes van de rechtsstaat.'

Een narcostaat, waar de Fransen al in 1996 op wezen, verdient geen enkele steun!!!"	Criollo83221970	NOT	NOT		201909_full	Je suis prêt à tout sacrifier.
1123495537020370945	#HOLLANDSKROON #NIEUWS: #feest in het Van #blanckendaell park Lees het hele bericht op https://t.co/tE1m4O5VLb https://t.co/IZtn0lI5J4	KroonHollands	NOT	NOT		201905_full	
848089019862929412	New post: LottoNL-Jumbo gaat op hoogtestage in Oostenrijk https://t.co/mg5X0nNjnc #TDF	TDFNow	NOT	NOT		201704_full	We gather Tour de France news for you from all over the world. One account to follow them all. We would love to hear feeds we can add.
848281105002254337	#NieuwsTwitter FC Utrecht verslaat Willem II, ruime zege Heracles op Heerenveen https://t.co/9QupJdBhUm #actueel	Lelystad_nt	NOT	NOT		201704_full	Blijf op de hoogte van al het Lelystads nieuws
848086422267453441	#nieuwstwitter ‘Jaap straalt autoriteit uit, je ziet dat hij in Engeland de manager is' https://t.co/xSJWrBZ9SD #voetbal	Eindhoven_BN	NOT	NOT		201704_full	Het lokale nieuws voor bij de borrel!
1002598903588573190	'Je moeder is overleden? Hoe oud is ze geworden? 85? O, wat een prachtige leeftijd!’ Met de beste bedoelingen troosten we mensen die verdriet hebben. Toch kan dit onbedoeld ook het tegenovergestelde effect hebben &gt; https://t.co/e95gGjWehb	EOnl	NOT	NOT		201806_full	Heb je een vraag of opmerking? Tweet @EOnl en we pakken het op (9.00 - 17.00, werkdagen).
1266465843312984068	We blijken gewoon hulp weg te geven aan bedrijven waarvan je er donder op kan zeggen dat de schandalen binnen nu en 2 jaar naar boven komen van bedrijven die niks nodig hadden, maar toch hulp kregen, maar hulp voor andere EU-lidstaten moet dan ineens wél onder zware voorwaarden?	Veldhorst__W	NOT	NOT		author	
1002606918928683009	Werkgevers ervaren veel regeldruk bij zieke werknemers en re-integratie - SalarisNet https://t.co/ZAYsohflPj	hanshupkes	NOT	NOT		201806_full	FNV-bestuurder arbeidsmarkt in Twente, de Achterhoek, Midden-Gelderland en de Euregio. Lokaal ook in Salland.
1123495049726132225	@dzjr74 Ze rijdt vaak mee op de rollator, vindt ze leuk!	ienapiena	NOT	NOT		201905_full	💜Hendrix, Kahlo, Rothko en nog veel meer. #ripTikker #PippiSpam. Schildert. Muziek is bijna eerste levensbehoefte.
